Mark Ingram II,FA,13981,RB,1,2021,a,False,95.1,FA
A.J. Green,FA,13983,WR,1,2021,a,False,129.8,FA
Nick Westbrook-Ikhine,FA,3929785,WR,1,2021,a,False,88.6,FA
Blaine Gabbert,FA,13987,QB,1,2021,a,False,1.98,FA
C.J. Beathard,FA,2979520,QB,1,2021,a,False,1.52,FA
Cam Newton,FA,13994,QB,1,2021,a,False,86.36,FA
Kaden Smith,FA,4044452,TE,1,2021,a,False,4.8,FA
Andy Dalton,FA,14012,QB,1,2021,a,False,84.2,FA
Wayne Gallman,FA,3045127,RB,1,2021,a,False,13.0,FA
Jesse James,FA,2979590,TE,1,2021,a,False,15.7,FA
Randall Cobb,FA,14053,WR,1,2021,a,False,79.6,FA
Kyle Rudolph,FA,14054,TE,1,2021,a,False,46.7,FA
Tom Kennedy,FA,3126997,WR,1,2021,a,False,15.4,FA
Zach Gentry,FA,3929924,TE,1,2021,a,False,26.2,FA
Luke Stocker,FA,14099,TE,1,2021,a,False,2.2,FA
Tim Boyle,FA,3045169,QB,1,2021,a,False,24.34,FA
Adam Prentice,FA,3929914,RB,1,2021,a,False,3.6,FA
Godwin Igwebuike,FA,3045238,RB,1,2021,a,False,23.3,FA
Tyrod Taylor,FA,14163,QB,1,2021,a,False,81.74,FA
Jamal Agnew,FA,3061612,WR,1,2021,a,False,58.0,FA
Larry Rountree III,FA,4241205,RB,1,2021,a,False,15.1,FA
Craig Reynolds,FA,4421446,RB,1,2021,a,False,31.7,FA
Lee Smith,FA,14215,TE,1,2021,a,False,17.0,FA
Patrick Laird,FA,3127211,RB,1,2021,a,False,3.6,FA
Corey Clement,FA,3045260,RB,1,2021,a,False,25.9,FA
Rondale Moore,FA,4372485,WR,1,2021,a,False,82.1,FA
Chuba Hubbard,FA,4241416,RB,1,2021,a,False,125.1,FA
Dante Pettis,FA,3127306,WR,1,2021,a,False,20.34,FA
Will Dissly,FA,3127292,TE,1,2021,a,False,39.6,FA
Dawson Knox,FA,3930086,TE,1,2021,a,False,139.6,FA
Van Jefferson,FA,3930066,WR,1,2021,a,False,143.2,FA
Drew Sample,FA,3127310,TE,1,2021,a,False,13.6,FA
Ryan Nall,FA,3127335,RB,1,2021,a,False,1.3,FA
Chris Hogan,FA,14402,WR,1,2021,a,False,12.1,FA
Tylan Wallace,FA,4241424,WR,1,2021,a,False,3.3,FA
Mac Jones,FA,4241464,QB,1,2021,a,False,224.94,FA
Nick Bellore,FA,14471,RB,1,2021,a,False,0.9,FA
Kendall Hinton,FA,3700815,WR,1,2021,a,False,31.04,FA
Kendrick Bourne,FA,3045523,WR,1,2021,a,False,153.0,FA
Elijah Mitchell,FA,4241555,RB,1,2021,a,False,155.5,FA
Jonathan Williams,FA,2980077,RB,1,2021,a,False,18.7,FA
Jeremy Sprinkle,FA,2980073,TE,1,2021,a,False,4.6,FA
Tarik Black,FA,4258170,WR,1,2021,a,False,1.5,FA
Nico Collins,FA,4258173,WR,1,2021,a,False,67.1,FA
Jeremy McNichols,FA,3127586,RB,1,2021,a,False,59.6,FA
Tommy Tremble,FA,4372780,TE,1,2021,a,False,43.1,FA
Falcons D/ST,FA,-16001,D/ST,1,2021,a,False,66.0,FA
Bears D/ST,FA,-16003,D/ST,1,2021,a,False,113.0,FA
Bengals D/ST,FA,-16004,D/ST,1,2021,a,False,124.0,FA
Cowboys D/ST,FA,-16006,D/ST,1,2021,a,False,185.0,FA
Lions D/ST,FA,-16008,D/ST,1,2021,a,False,70.0,FA
Packers D/ST,FA,-16009,D/ST,1,2021,a,False,125.0,FA
Titans D/ST,FA,-16010,D/ST,1,2021,a,False,129.0,FA
Chiefs D/ST,FA,-16012,D/ST,1,2021,a,False,135.0,FA
Raiders D/ST,FA,-16013,D/ST,1,2021,a,False,77.0,FA
Dolphins D/ST,FA,-16015,D/ST,1,2021,a,False,154.0,FA
Saints D/ST,FA,-16018,D/ST,1,2021,a,False,154.0,FA
Giants D/ST,FA,-16019,D/ST,1,2021,a,False,100.0,FA
Jets D/ST,FA,-16020,D/ST,1,2021,a,False,53.0,FA
Eagles D/ST,FA,-16021,D/ST,1,2021,a,False,117.0,FA
Cardinals D/ST,FA,-16022,D/ST,1,2021,a,False,133.0,FA
Chargers D/ST,FA,-16024,D/ST,1,2021,a,False,85.0,FA
Seahawks D/ST,FA,-16026,D/ST,1,2021,a,False,108.0,FA
